interface,link_status,carrier_transitions,input_errors,bit_errors,errored_blocks,fec_corrected,fec_uncorrected,crc_errors,temperature,temp_high_alarm,temp_low_alarm,temp_high_warn,temp_low_warn,bias_current,bias_high_alarm,bias_low_alarm,tx_power_mw,tx_power_dbm,rx_power_mw,rx_power_dbm,rx_high_alarm,rx_low_alarm,rx_high_warn,rx_low_warn,timestamp,switch
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 07:20:30,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,38.0,Off,Off,Off,Off,7.493,Off,Off,0.921,-0.36,0.697,-1.57,Off,Off,Off,Off,2026-09-02 07:20:30,sw-B
et-0/0/48,Up,1,0,0,0,7224,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 07:25:31,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 07:25:31,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 07:25:31,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,39.0,Off,Off,Off,Off,7.546,Off,Off,0.897,-0.47,0.696,-1.58,Off,Off,Off,Off,2026-09-02 07:25:31,sw-B
et-0/0/48,Up,1,0,0,0,7224,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 07:30:32,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 07:30:32,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 07:30:32,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,40.0,Off,Off,Off,Off,7.519,Off,Off,0.944,-0.25,0.693,-1.59,Off,Off,Off,Off,2026-09-02 07:30:32,sw-B
et-0/0/48,Up,1,0,0,0,7224,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 07:35:33,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 07:35:33,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 07:35:33,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,38.0,Off,Off,Off,Off,7.526,Off,Off,0.918,-0.37,0.693,-1.59,Off,Off,Off,Off,2026-09-02 07:35:33,sw-B
et-0/0/48,Up,1,0,0,0,7224,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 07:40:35,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 07:40:35,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 07:40:35,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,38.0,Off,Off,Off,Off,7.473,Off,Off,0.924,-0.35,0.695,-1.58,Off,Off,Off,Off,2026-09-02 07:40:35,sw-B
et-0/0/48,Up,1,0,0,0,7224,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 07:45:36,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 07:45:36,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 07:45:36,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,39.0,Off,Off,Off,Off,7.55,Off,Off,0.923,-0.35,0.697,-1.57,Off,Off,Off,Off,2026-09-02 07:45:36,sw-B
et-0/0/48,Up,1,0,0,0,7224,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 07:50:37,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 07:50:37,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 07:50:37,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,39.0,Off,Off,Off,Off,7.473,Off,Off,0.925,-0.34,0.695,-1.58,Off,Off,Off,Off,2026-09-02 07:50:37,sw-B
et-0/0/48,Up,1,0,0,0,7224,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 07:55:39,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 07:55:39,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 07:55:39,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,39.0,Off,Off,Off,Off,7.469,Off,Off,0.929,-0.32,0.7,-1.55,Off,Off,Off,Off,2026-09-02 07:55:39,sw-B
et-0/0/48,Up,1,0,0,0,7224,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 08:00:40,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 08:00:40,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 08:00:40,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,38.0,Off,Off,Off,Off,7.489,Off,Off,0.928,-0.32,0.693,-1.59,Off,Off,Off,Off,2026-09-02 08:00:40,sw-B
et-0/0/48,Up,1,0,0,0,7225,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 08:05:41,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 08:05:41,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 08:05:41,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,37.0,Off,Off,Off,Off,7.605,Off,Off,0.927,-0.33,0.696,-1.58,Off,Off,Off,Off,2026-09-02 08:05:41,sw-B
et-0/0/48,Up,1,0,0,0,7225,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 08:10:42,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 08:10:42,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 08:10:42,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,34.0,Off,Off,Off,Off,7.423,Off,Off,0.907,-0.42,0.702,-1.54,Off,Off,Off,Off,2026-09-02 08:10:42,sw-B
et-0/0/48,Up,1,0,0,0,7226,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 08:15:44,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 08:15:44,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 08:15:44,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,33.0,Off,Off,Off,Off,7.499,Off,Off,0.905,-0.43,0.707,-1.51,Off,Off,Off,Off,2026-09-02 08:15:44,sw-B
et-0/0/48,Up,1,0,0,0,7226,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 08:20:45,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 08:20:45,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 08:20:45,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,33.0,Off,Off,Off,Off,7.559,Off,Off,0.901,-0.45,0.712,-1.48,Off,Off,Off,Off,2026-09-02 08:20:45,sw-B
et-0/0/48,Up,1,0,0,0,7226,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 08:25:46,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 08:25:46,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 08:25:46,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,33.0,Off,Off,Off,Off,7.51,Off,Off,0.945,-0.24,0.716,-1.45,Off,Off,Off,Off,2026-09-02 08:25:46,sw-B
et-0/0/48,Up,1,0,0,0,7226,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 08:30:47,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 08:30:47,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 08:30:47,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,32.0,Off,Off,Off,Off,7.438,Off,Off,0.942,-0.26,0.718,-1.44,Off,Off,Off,Off,2026-09-02 08:30:47,sw-B
et-0/0/48,Up,1,0,0,0,7226,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 08:35:49,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 08:35:49,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 08:35:49,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,33.0,Off,Off,Off,Off,7.53,Off,Off,0.904,-0.44,0.719,-1.43,Off,Off,Off,Off,2026-09-02 08:35:49,sw-B
et-0/0/48,Up,1,0,0,0,7226,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 08:40:50,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 08:40:50,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 08:40:50,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,33.0,Off,Off,Off,Off,7.473,Off,Off,0.899,-0.46,0.72,-1.43,Off,Off,Off,Off,2026-09-02 08:40:50,sw-B
et-0/0/48,Up,1,0,0,0,7226,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 08:45:52,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 08:45:52,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 08:45:52,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,32.0,Off,Off,Off,Off,7.489,Off,Off,0.91,-0.41,0.723,-1.41,Off,Off,Off,Off,2026-09-02 08:45:52,sw-B
et-0/0/48,Up,1,0,0,0,7226,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 08:50:53,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 08:50:53,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 08:50:53,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,33.0,Off,Off,Off,Off,7.539,Off,Off,0.899,-0.46,0.713,-1.47,Off,Off,Off,Off,2026-09-02 08:50:53,sw-B
et-0/0/48,Up,1,0,0,0,7226,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 08:55:54,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 08:55:54,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 08:55:54,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,36.0,Off,Off,Off,Off,7.464,Off,Off,0.907,-0.42,0.701,-1.54,Off,Off,Off,Off,2026-09-02 08:55:54,sw-B
et-0/0/48,Up,1,0,0,0,7226,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 09:00:55,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 09:00:55,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 09:00:55,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,37.0,Off,Off,Off,Off,7.546,Off,Off,0.936,-0.29,0.7,-1.55,Off,Off,Off,Off,2026-09-02 09:00:55,sw-B
et-0/0/48,Up,1,0,0,0,7227,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 09:05:57,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 09:05:57,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 09:05:57,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,38.0,Off,Off,Off,Off,7.572,Off,Off,0.931,-0.31,0.698,-1.56,Off,Off,Off,Off,2026-09-02 09:05:57,sw-B
et-0/0/48,Up,1,0,0,0,7227,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 09:10:58,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 09:10:58,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 09:10:58,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,38.0,Off,Off,Off,Off,7.565,Off,Off,0.934,-0.3,0.696,-1.58,Off,Off,Off,Off,2026-09-02 09:10:58,sw-B
et-0/0/48,Up,1,0,0,0,7227,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 09:15:59,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 09:15:59,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 09:15:59,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,38.0,Off,Off,Off,Off,7.469,Off,Off,0.931,-0.31,0.698,-1.56,Off,Off,Off,Off,2026-09-02 09:15:59,sw-B
et-0/0/48,Up,1,0,0,0,7227,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 09:21:00,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 09:21:00,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 09:21:00,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,38.0,Off,Off,Off,Off,7.46,Off,Off,0.892,-0.5,0.694,-1.58,Off,Off,Off,Off,2026-09-02 09:21:00,sw-B
et-0/0/48,Up,1,0,0,0,7228,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 09:26:02,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 09:26:02,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 09:26:02,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,38.0,Off,Off,Off,Off,7.519,Off,Off,0.872,-0.59,0.695,-1.58,Off,Off,Off,Off,2026-09-02 09:26:02,sw-B
et-0/0/48,Up,1,0,0,0,7228,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 09:31:03,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 09:31:03,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 09:31:03,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,38.0,Off,Off,Off,Off,7.473,Off,Off,0.936,-0.29,0.696,-1.58,Off,Off,Off,Off,2026-09-02 09:31:03,sw-B
et-0/0/48,Up,1,0,0,0,7240,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 09:36:04,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 09:36:04,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 09:36:04,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,37.0,Off,Off,Off,Off,7.565,Off,Off,0.895,-0.48,0.697,-1.56,Off,Off,Off,Off,2026-09-02 09:36:04,sw-B
et-0/0/48,Up,1,0,0,0,7243,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 09:41:05,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 09:41:05,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 09:41:05,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,38.0,Off,Off,Off,Off,7.565,Off,Off,0.893,-0.49,0.7,-1.55,Off,Off,Off,Off,2026-09-02 09:41:05,sw-B
et-0/0/48,Up,1,0,0,0,7246,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 09:46:07,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 09:46:07,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 09:46:07,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,37.0,Off,Off,Off,Off,7.515,Off,Off,0.938,-0.28,0.698,-1.56,Off,Off,Off,Off,2026-09-02 09:46:07,sw-B
et-0/0/48,Up,1,0,0,0,7248,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 09:51:08,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 09:51:08,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 09:51:08,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,38.0,Off,Off,Off,Off,7.576,Off,Off,0.934,-0.3,0.698,-1.56,Off,Off,Off,Off,2026-09-02 09:51:08,sw-B
et-0/0/48,Up,1,0,0,0,7248,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 09:56:09,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 09:56:09,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 09:56:09,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,39.0,Off,Off,Off,Off,7.556,Off,Off,0.915,-0.38,0.698,-1.56,Off,Off,Off,Off,2026-09-02 09:56:09,sw-B
et-0/0/48,Up,1,0,0,0,7253,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 10:01:10,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 10:01:10,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 10:01:10,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,38.0,Off,Off,Off,Off,7.576,Off,Off,0.905,-0.43,0.7,-1.55,Off,Off,Off,Off,2026-09-02 10:01:10,sw-B
et-0/0/48,Up,1,0,0,0,7253,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 10:06:12,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 10:06:12,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 10:06:12,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,38.0,Off,Off,Off,Off,7.519,Off,Off,0.92,-0.36,0.699,-1.55,Off,Off,Off,Off,2026-09-02 10:06:12,sw-B
et-0/0/48,Up,1,0,0,0,7253,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 10:11:13,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 10:11:13,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 10:11:13,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,39.0,Off,Off,Off,Off,7.539,Off,Off,0.889,-0.51,0.698,-1.56,Off,Off,Off,Off,2026-09-02 10:11:13,sw-B
et-0/0/48,Up,1,0,0,0,7254,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 10:16:14,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 10:16:14,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 10:16:14,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,39.0,Off,Off,Off,Off,7.535,Off,Off,0.898,-0.47,0.694,-1.58,Off,Off,Off,Off,2026-09-02 10:16:14,sw-B
et-0/0/48,Up,1,0,0,0,7255,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 10:21:15,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 10:21:15,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 10:21:15,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,38.0,Off,Off,Off,Off,7.51,Off,Off,0.894,-0.48,0.702,-1.54,Off,Off,Off,Off,2026-09-02 10:21:15,sw-B
et-0/0/48,Up,1,0,0,0,7274,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 10:26:17,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 10:26:17,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 10:26:17,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,39.0,Off,Off,Off,Off,7.361,Off,Off,0.906,-0.43,0.7,-1.55,Off,Off,Off,Off,2026-09-02 10:26:17,sw-B
et-0/0/48,Up,1,0,0,0,7362,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 10:31:18,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 10:31:18,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 10:31:18,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,38.0,Off,Off,Off,Off,7.484,Off,Off,0.898,-0.47,0.702,-1.54,Off,Off,Off,Off,2026-09-02 10:31:18,sw-B
et-0/0/48,Up,1,0,0,0,7398,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 10:36:19,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 10:36:19,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 10:36:19,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,38.0,Off,Off,Off,Off,7.546,Off,Off,0.911,-0.4,0.701,-1.54,Off,Off,Off,Off,2026-09-02 10:36:19,sw-B
et-0/0/48,Up,1,0,0,0,7419,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 10:41:21,sw-B
et-0/0/49,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 10:41:21,sw-B
et-0/0/50,Up,1,0,0,0,0,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 10:41:21,sw-B
et-0/0/51,Up,1,0,0,0,0,0,0,38.0,Off,Off,Off,Off,7.526,Off,Off,0.912,-0.4,0.702,-1.54,Off,Off,Off,Off,2026-09-02 10:41:21,sw-B
et-0/0/48,Up,1,0,0,0,7431,0,0,,Off,Off,Off,Off,,Off,Off,,,,,Off,Off,Off,Off,2026-09-02 10:46:22,sw-B
